Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-22,106161002251,1,0
Sándor Tibor,2023-03-22,106161002251,2,0
Sándor Tibor,2023-03-22,106161002251,3,0
Sándor Tibor,2023-03-22,106161002251,4,0
Sándor Tibor,2023-03-22,116173704164,1,1.735
Sándor Tibor,2023-03-22,116173704164,2,1.708
Sándor Tibor,2023-03-22,116173704164,3,1.74
Sándor Tibor,2023-03-22,116173704164,4,1.714
Sándor Tibor,2023-03-22,116173704719,1,0
Sándor Tibor,2023-03-22,116173704719,2,0
Sándor Tibor,2023-03-22,116173704719,3,0
Sándor Tibor,2023-03-22,116173704719,4,0
Sándor Tibor,2023-03-22,116173709780,1,1.707
Sándor Tibor,2023-03-22,116173709780,2,1.721
Sándor Tibor,2023-03-22,116173709780,3,1.722
Sándor Tibor,2023-03-22,116173709780,4,1.686
Sándor Tibor,2023-03-22,116180214317,1,1.715
Sándor Tibor,2023-03-22,116180214317,2,1.694
Sándor Tibor,2023-03-22,116180214317,3,1.72
Sándor Tibor,2023-03-22,116180214317,4,1.751
Sándor Tibor,2023-03-22,116180215010,1,1.833
Sándor Tibor,2023-03-22,116180215010,2,1.821
Sándor Tibor,2023-03-22,116180215010,3,1.812
Sándor Tibor,2023-03-22,116180215010,4,1.86
Sándor Tibor,2023-03-22,116180217869,1,1.553
Sándor Tibor,2023-03-22,116180217869,2,1.766
Sándor Tibor,2023-03-22,116180217869,3,1.698
Sándor Tibor,2023-03-22,116180217869,4,1.76
Sándor Tibor,2023-03-22,116180218205,1,1.833
Sándor Tibor,2023-03-22,116180218205,2,1.634
Sándor Tibor,2023-03-22,116180218205,3,1.555
Sándor Tibor,2023-03-22,116180218205,4,1.575
