Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-06,106161002251,1,0
Sándor Tibor,2023-03-06,106161002251,2,0
Sándor Tibor,2023-03-06,106161002251,3,0
Sándor Tibor,2023-03-06,106161002251,4,0
Sándor Tibor,2023-03-06,116173704164,1,0.314
Sándor Tibor,2023-03-06,116173704164,2,0.311
Sándor Tibor,2023-03-06,116173704164,3,0.318
Sándor Tibor,2023-03-06,116173704164,4,0.312
Sándor Tibor,2023-03-06,116173704719,1,0
Sándor Tibor,2023-03-06,116173704719,2,0
Sándor Tibor,2023-03-06,116173704719,3,0
Sándor Tibor,2023-03-06,116173704719,4,0
Sándor Tibor,2023-03-06,116173709780,1,0.31
Sándor Tibor,2023-03-06,116173709780,2,0.313
Sándor Tibor,2023-03-06,116173709780,3,0.311
Sándor Tibor,2023-03-06,116173709780,4,0.31
Sándor Tibor,2023-03-06,116180214317,1,0.319
Sándor Tibor,2023-03-06,116180214317,2,0.313
Sándor Tibor,2023-03-06,116180214317,3,0.314
Sándor Tibor,2023-03-06,116180214317,4,0.321
Sándor Tibor,2023-03-06,116180215010,1,0.312
Sándor Tibor,2023-03-06,116180215010,2,0.312
Sándor Tibor,2023-03-06,116180215010,3,0.312
Sándor Tibor,2023-03-06,116180215010,4,0.318
Sándor Tibor,2023-03-06,116180217869,1,0.292
Sándor Tibor,2023-03-06,116180217869,2,0.317
Sándor Tibor,2023-03-06,116180217869,3,0.291
Sándor Tibor,2023-03-06,116180217869,4,0.296
Sándor Tibor,2023-03-06,116180218205,1,0.324
Sándor Tibor,2023-03-06,116180218205,2,0.312
Sándor Tibor,2023-03-06,116180218205,3,0.304
Sándor Tibor,2023-03-06,116180218205,4,0.302
