Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-09,106161002251,1,0
Sándor Tibor,2022-08-09,106161002251,2,0
Sándor Tibor,2022-08-09,106161002251,3,0
Sándor Tibor,2022-08-09,106161002251,4,0
Sándor Tibor,2022-08-09,116173704164,1,2.522
Sándor Tibor,2022-08-09,116173704164,2,2.49
Sándor Tibor,2022-08-09,116173704164,3,2.534
Sándor Tibor,2022-08-09,116173704164,4,2.491
Sándor Tibor,2022-08-09,116173704719,1,0
Sándor Tibor,2022-08-09,116173704719,2,0
Sándor Tibor,2022-08-09,116173704719,3,0
Sándor Tibor,2022-08-09,116173704719,4,0
Sándor Tibor,2022-08-09,116173709780,1,2.503
Sándor Tibor,2022-08-09,116173709780,2,2.502
Sándor Tibor,2022-08-09,116173709780,3,2.504
Sándor Tibor,2022-08-09,116173709780,4,2.483
Sándor Tibor,2022-08-09,116180214317,1,2.512
Sándor Tibor,2022-08-09,116180214317,2,2.47
Sándor Tibor,2022-08-09,116180214317,3,2.511
Sándor Tibor,2022-08-09,116180214317,4,2.553
Sándor Tibor,2022-08-09,116180215010,1,1.93
Sándor Tibor,2022-08-09,116180215010,2,2.193
Sándor Tibor,2022-08-09,116180215010,3,2.18
Sándor Tibor,2022-08-09,116180215010,4,2.233
Sándor Tibor,2022-08-09,116180217869,1,2.195
Sándor Tibor,2022-08-09,116180217869,2,2.574
Sándor Tibor,2022-08-09,116180217869,3,2.368
Sándor Tibor,2022-08-09,116180217869,4,2.047
Sándor Tibor,2022-08-09,116180218205,1,2.26
Sándor Tibor,2022-08-09,116180218205,2,2.525
Sándor Tibor,2022-08-09,116180218205,3,2.427
Sándor Tibor,2022-08-09,116180218205,4,2.435
