Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-02-13,106161002251,1,0
Sándor Tibor,2023-02-13,106161002251,2,0
Sándor Tibor,2023-02-13,106161002251,3,0
Sándor Tibor,2023-02-13,106161002251,4,0
Sándor Tibor,2023-02-13,116173704164,1,0.421
Sándor Tibor,2023-02-13,116173704164,2,0.416
Sándor Tibor,2023-02-13,116173704164,3,0.426
Sándor Tibor,2023-02-13,116173704164,4,0.418
Sándor Tibor,2023-02-13,116173704719,1,0
Sándor Tibor,2023-02-13,116173704719,2,0
Sándor Tibor,2023-02-13,116173704719,3,0
Sándor Tibor,2023-02-13,116173704719,4,0
Sándor Tibor,2023-02-13,116173709780,1,0.404
Sándor Tibor,2023-02-13,116173709780,2,0.42
Sándor Tibor,2023-02-13,116173709780,3,0.418
Sándor Tibor,2023-02-13,116173709780,4,0.372
Sándor Tibor,2023-02-13,116180214317,1,0.423
Sándor Tibor,2023-02-13,116180214317,2,0.417
Sándor Tibor,2023-02-13,116180214317,3,0.418
Sándor Tibor,2023-02-13,116180214317,4,0.427
Sándor Tibor,2023-02-13,116180215010,1,0.445
Sándor Tibor,2023-02-13,116180215010,2,0.443
Sándor Tibor,2023-02-13,116180215010,3,0.443
Sándor Tibor,2023-02-13,116180215010,4,0.453
Sándor Tibor,2023-02-13,116180217869,1,0.394
Sándor Tibor,2023-02-13,116180217869,2,0.427
Sándor Tibor,2023-02-13,116180217869,3,0.361
Sándor Tibor,2023-02-13,116180217869,4,0.428
Sándor Tibor,2023-02-13,116180218205,1,0.451
Sándor Tibor,2023-02-13,116180218205,2,0.327
Sándor Tibor,2023-02-13,116180218205,3,0.316
Sándor Tibor,2023-02-13,116180218205,4,0.308
