Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-14,106161002251,1,0
Sándor Tibor,2023-03-14,106161002251,2,0
Sándor Tibor,2023-03-14,106161002251,3,0
Sándor Tibor,2023-03-14,106161002251,4,0
Sándor Tibor,2023-03-14,116173704164,1,0.809
Sándor Tibor,2023-03-14,116173704164,2,0.797
Sándor Tibor,2023-03-14,116173704164,3,0.814
Sándor Tibor,2023-03-14,116173704164,4,0.801
Sándor Tibor,2023-03-14,116173704719,1,0
Sándor Tibor,2023-03-14,116173704719,2,0
Sándor Tibor,2023-03-14,116173704719,3,0
Sándor Tibor,2023-03-14,116173704719,4,0
Sándor Tibor,2023-03-14,116173709780,1,0.802
Sándor Tibor,2023-03-14,116173709780,2,0.805
Sándor Tibor,2023-03-14,116173709780,3,0.803
Sándor Tibor,2023-03-14,116173709780,4,0.802
Sándor Tibor,2023-03-14,116180214317,1,0.809
Sándor Tibor,2023-03-14,116180214317,2,0.796
Sándor Tibor,2023-03-14,116180214317,3,0.803
Sándor Tibor,2023-03-14,116180214317,4,0.817
Sándor Tibor,2023-03-14,116180215010,1,0.498
Sándor Tibor,2023-03-14,116180215010,2,0.498
Sándor Tibor,2023-03-14,116180215010,3,0.497
Sándor Tibor,2023-03-14,116180215010,4,0.51
Sándor Tibor,2023-03-14,116180217869,1,0.77
Sándor Tibor,2023-03-14,116180217869,2,0.824
Sándor Tibor,2023-03-14,116180217869,3,0.77
Sándor Tibor,2023-03-14,116180217869,4,0.48
Sándor Tibor,2023-03-14,116180218205,1,0.507
Sándor Tibor,2023-03-14,116180218205,2,0.814
Sándor Tibor,2023-03-14,116180218205,3,0.782
Sándor Tibor,2023-03-14,116180218205,4,0.794
