Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-25,106161002251,1,0
Sándor Tibor,2022-11-25,106161002251,2,0
Sándor Tibor,2022-11-25,106161002251,3,0
Sándor Tibor,2022-11-25,106161002251,4,0
Sándor Tibor,2022-11-25,116173704164,1,1.464
Sándor Tibor,2022-11-25,116173704164,2,1.438
Sándor Tibor,2022-11-25,116173704164,3,1.466
Sándor Tibor,2022-11-25,116173704164,4,1.437
Sándor Tibor,2022-11-25,116173704719,1,0
Sándor Tibor,2022-11-25,116173704719,2,0
Sándor Tibor,2022-11-25,116173704719,3,0
Sándor Tibor,2022-11-25,116173704719,4,0
Sándor Tibor,2022-11-25,116173709780,1,1.395
Sándor Tibor,2022-11-25,116173709780,2,1.435
Sándor Tibor,2022-11-25,116173709780,3,1.429
Sándor Tibor,2022-11-25,116173709780,4,1.342
Sándor Tibor,2022-11-25,116180214317,1,1.427
Sándor Tibor,2022-11-25,116180214317,2,1.421
Sándor Tibor,2022-11-25,116180214317,3,1.441
Sándor Tibor,2022-11-25,116180214317,4,1.47
Sándor Tibor,2022-11-25,116180215010,1,0.931
Sándor Tibor,2022-11-25,116180215010,2,0.982
Sándor Tibor,2022-11-25,116180215010,3,1.016
Sándor Tibor,2022-11-25,116180215010,4,1.068
Sándor Tibor,2022-11-25,116180217869,1,1.423
Sándor Tibor,2022-11-25,116180217869,2,1.503
Sándor Tibor,2022-11-25,116180217869,3,0.981
Sándor Tibor,2022-11-25,116180217869,4,0.91
Sándor Tibor,2022-11-25,116180218205,1,1.016
Sándor Tibor,2022-11-25,116180218205,2,1.185
Sándor Tibor,2022-11-25,116180218205,3,1.147
Sándor Tibor,2022-11-25,116180218205,4,1.16
