Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-05-10,106161002251,1,2.395
Sándor Tibor,2023-05-10,106161002251,2,2.469
Sándor Tibor,2023-05-10,106161002251,3,2.384
Sándor Tibor,2023-05-10,106161002251,4,2.494
Sándor Tibor,2023-05-10,116173704164,1,2.502
Sándor Tibor,2023-05-10,116173704164,2,2.449
Sándor Tibor,2023-05-10,116173704164,3,2.498
Sándor Tibor,2023-05-10,116173704164,4,2.454
Sándor Tibor,2023-05-10,116173704719,1,2.383
Sándor Tibor,2023-05-10,116173704719,2,2.462
Sándor Tibor,2023-05-10,116173704719,3,2.413
Sándor Tibor,2023-05-10,116173704719,4,2.433
Sándor Tibor,2023-05-10,116173709780,1,2.474
Sándor Tibor,2023-05-10,116173709780,2,2.475
Sándor Tibor,2023-05-10,116173709780,3,2.477
Sándor Tibor,2023-05-10,116173709780,4,2.471
Sándor Tibor,2023-05-10,116180214317,1,2.473
Sándor Tibor,2023-05-10,116180214317,2,2.432
Sándor Tibor,2023-05-10,116180214317,3,2.464
Sándor Tibor,2023-05-10,116180214317,4,2.513
Sándor Tibor,2023-05-10,116180215010,1,1.802
Sándor Tibor,2023-05-10,116180215010,2,1.797
Sándor Tibor,2023-05-10,116180215010,3,1.786
Sándor Tibor,2023-05-10,116180215010,4,1.828
Sándor Tibor,2023-05-10,116180217869,1,2.209
Sándor Tibor,2023-05-10,116180217869,2,2.532
Sándor Tibor,2023-05-10,116180217869,3,2.418
Sándor Tibor,2023-05-10,116180217869,4,1.756
Sándor Tibor,2023-05-10,116180218205,1,1.801
Sándor Tibor,2023-05-10,116180218205,2,2.524
Sándor Tibor,2023-05-10,116180218205,3,2.415
Sándor Tibor,2023-05-10,116180218205,4,2.431
