Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-04-14,106161002251,1,0.195
Sándor Tibor,2023-04-14,106161002251,2,0.211
Sándor Tibor,2023-04-14,106161002251,3,0.196
Sándor Tibor,2023-04-14,106161002251,4,0.213
Sándor Tibor,2023-04-14,116173704164,1,0.173
Sándor Tibor,2023-04-14,116173704164,2,0.172
Sándor Tibor,2023-04-14,116173704164,3,0.175
Sándor Tibor,2023-04-14,116173704164,4,0.172
Sándor Tibor,2023-04-14,116173704719,1,0.194
Sándor Tibor,2023-04-14,116173704719,2,0.205
Sándor Tibor,2023-04-14,116173704719,3,0.197
Sándor Tibor,2023-04-14,116173704719,4,0.203
Sándor Tibor,2023-04-14,116173709780,1,0.17
Sándor Tibor,2023-04-14,116173709780,2,0.172
Sándor Tibor,2023-04-14,116173709780,3,0.17
Sándor Tibor,2023-04-14,116173709780,4,0.17
Sándor Tibor,2023-04-14,116180214317,1,0.181
Sándor Tibor,2023-04-14,116180214317,2,0.175
Sándor Tibor,2023-04-14,116180214317,3,0.175
Sándor Tibor,2023-04-14,116180214317,4,0.177
Sándor Tibor,2023-04-14,116180215010,1,0.172
Sándor Tibor,2023-04-14,116180215010,2,0.172
Sándor Tibor,2023-04-14,116180215010,3,0.174
Sándor Tibor,2023-04-14,116180215010,4,0.176
Sándor Tibor,2023-04-14,116180217869,1,0.163
Sándor Tibor,2023-04-14,116180217869,2,0.175
Sándor Tibor,2023-04-14,116180217869,3,0.161
Sándor Tibor,2023-04-14,116180217869,4,0.16
Sándor Tibor,2023-04-14,116180218205,1,0.179
Sándor Tibor,2023-04-14,116180218205,2,0.172
Sándor Tibor,2023-04-14,116180218205,3,0.169
Sándor Tibor,2023-04-14,116180218205,4,0.166
