Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-10,106161002251,1,0
Sándor Tibor,2022-09-10,106161002251,2,0
Sándor Tibor,2022-09-10,106161002251,3,0
Sándor Tibor,2022-09-10,106161002251,4,0
Sándor Tibor,2022-09-10,116173704164,1,2.099
Sándor Tibor,2022-09-10,116173704164,2,2.066
Sándor Tibor,2022-09-10,116173704164,3,2.109
Sándor Tibor,2022-09-10,116173704164,4,2.076
Sándor Tibor,2022-09-10,116173704719,1,0
Sándor Tibor,2022-09-10,116173704719,2,0
Sándor Tibor,2022-09-10,116173704719,3,0
Sándor Tibor,2022-09-10,116173704719,4,0
Sándor Tibor,2022-09-10,116173709780,1,2.068
Sándor Tibor,2022-09-10,116173709780,2,2.087
Sándor Tibor,2022-09-10,116173709780,3,2.083
Sándor Tibor,2022-09-10,116173709780,4,2.046
Sándor Tibor,2022-09-10,116180214317,1,2.083
Sándor Tibor,2022-09-10,116180214317,2,2.05
Sándor Tibor,2022-09-10,116180214317,3,2.081
Sándor Tibor,2022-09-10,116180214317,4,2.117
Sándor Tibor,2022-09-10,116180215010,1,1.251
Sándor Tibor,2022-09-10,116180215010,2,1.819
Sándor Tibor,2022-09-10,116180215010,3,1.916
Sándor Tibor,2022-09-10,116180215010,4,1.975
Sándor Tibor,2022-09-10,116180217869,1,1.879
Sándor Tibor,2022-09-10,116180217869,2,2.15
Sándor Tibor,2022-09-10,116180217869,3,1.949
Sándor Tibor,2022-09-10,116180217869,4,1.365
Sándor Tibor,2022-09-10,116180218205,1,1.967
Sándor Tibor,2022-09-10,116180218205,2,2.048
Sándor Tibor,2022-09-10,116180218205,3,1.945
Sándor Tibor,2022-09-10,116180218205,4,1.966
