Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-24,106161002251,1,0
Sándor Tibor,2022-11-24,106161002251,2,0
Sándor Tibor,2022-11-24,106161002251,3,0
Sándor Tibor,2022-11-24,106161002251,4,0
Sándor Tibor,2022-11-24,116173704164,1,0.259
Sándor Tibor,2022-11-24,116173704164,2,0.257
Sándor Tibor,2022-11-24,116173704164,3,0.263
Sándor Tibor,2022-11-24,116173704164,4,0.257
Sándor Tibor,2022-11-24,116173704719,1,0
Sándor Tibor,2022-11-24,116173704719,2,0
Sándor Tibor,2022-11-24,116173704719,3,0
Sándor Tibor,2022-11-24,116173704719,4,0
Sándor Tibor,2022-11-24,116173709780,1,0.256
Sándor Tibor,2022-11-24,116173709780,2,0.259
Sándor Tibor,2022-11-24,116173709780,3,0.258
Sándor Tibor,2022-11-24,116173709780,4,0.257
Sándor Tibor,2022-11-24,116180214317,1,0.264
Sándor Tibor,2022-11-24,116180214317,2,0.258
Sándor Tibor,2022-11-24,116180214317,3,0.259
Sándor Tibor,2022-11-24,116180214317,4,0.265
Sándor Tibor,2022-11-24,116180215010,1,0.217
Sándor Tibor,2022-11-24,116180215010,2,0.217
Sándor Tibor,2022-11-24,116180215010,3,0.217
Sándor Tibor,2022-11-24,116180215010,4,0.222
Sándor Tibor,2022-11-24,116180217869,1,0.247
Sándor Tibor,2022-11-24,116180217869,2,0.264
Sándor Tibor,2022-11-24,116180217869,3,0.226
Sándor Tibor,2022-11-24,116180217869,4,0.208
Sándor Tibor,2022-11-24,116180218205,1,0.225
Sándor Tibor,2022-11-24,116180218205,2,0.259
Sándor Tibor,2022-11-24,116180218205,3,0.252
Sándor Tibor,2022-11-24,116180218205,4,0.253
