Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-14,106161002251,1,0
Sándor Tibor,2022-11-14,106161002251,2,0
Sándor Tibor,2022-11-14,106161002251,3,0
Sándor Tibor,2022-11-14,106161002251,4,0
Sándor Tibor,2022-11-14,116173704164,1,0.861
Sándor Tibor,2022-11-14,116173704164,2,0.849
Sándor Tibor,2022-11-14,116173704164,3,0.869
Sándor Tibor,2022-11-14,116173704164,4,0.853
Sándor Tibor,2022-11-14,116173704719,1,0
Sándor Tibor,2022-11-14,116173704719,2,0
Sándor Tibor,2022-11-14,116173704719,3,0
Sándor Tibor,2022-11-14,116173704719,4,0
Sándor Tibor,2022-11-14,116173709780,1,0.832
Sándor Tibor,2022-11-14,116173709780,2,0.856
Sándor Tibor,2022-11-14,116173709780,3,0.856
Sándor Tibor,2022-11-14,116173709780,4,0.805
Sándor Tibor,2022-11-14,116180214317,1,0.85
Sándor Tibor,2022-11-14,116180214317,2,0.843
Sándor Tibor,2022-11-14,116180214317,3,0.85
Sándor Tibor,2022-11-14,116180214317,4,0.866
Sándor Tibor,2022-11-14,116180215010,1,0.833
Sándor Tibor,2022-11-14,116180215010,2,0.834
Sándor Tibor,2022-11-14,116180215010,3,0.832
Sándor Tibor,2022-11-14,116180215010,4,0.856
Sándor Tibor,2022-11-14,116180217869,1,0.811
Sándor Tibor,2022-11-14,116180217869,2,0.874
Sándor Tibor,2022-11-14,116180217869,3,0.829
Sándor Tibor,2022-11-14,116180217869,4,0.792
Sándor Tibor,2022-11-14,116180218205,1,0.836
Sándor Tibor,2022-11-14,116180218205,2,0.669
Sándor Tibor,2022-11-14,116180218205,3,0.648
Sándor Tibor,2022-11-14,116180218205,4,0.623
