Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-12-12,106161002251,1,0
Sándor Tibor,2022-12-12,106161002251,2,0
Sándor Tibor,2022-12-12,106161002251,3,0
Sándor Tibor,2022-12-12,106161002251,4,0
Sándor Tibor,2022-12-12,116173704164,1,0.653
Sándor Tibor,2022-12-12,116173704164,2,0.644
Sándor Tibor,2022-12-12,116173704164,3,0.657
Sándor Tibor,2022-12-12,116173704164,4,0.644
Sándor Tibor,2022-12-12,116173704719,1,0
Sándor Tibor,2022-12-12,116173704719,2,0
Sándor Tibor,2022-12-12,116173704719,3,0
Sándor Tibor,2022-12-12,116173704719,4,0
Sándor Tibor,2022-12-12,116173709780,1,0.634
Sándor Tibor,2022-12-12,116173709780,2,0.644
Sándor Tibor,2022-12-12,116173709780,3,0.641
Sándor Tibor,2022-12-12,116173709780,4,0.637
Sándor Tibor,2022-12-12,116180214317,1,0.641
Sándor Tibor,2022-12-12,116180214317,2,0.636
Sándor Tibor,2022-12-12,116180214317,3,0.643
Sándor Tibor,2022-12-12,116180214317,4,0.656
Sándor Tibor,2022-12-12,116180215010,1,0.501
Sándor Tibor,2022-12-12,116180215010,2,0.503
Sándor Tibor,2022-12-12,116180215010,3,0.507
Sándor Tibor,2022-12-12,116180215010,4,0.528
Sándor Tibor,2022-12-12,116180217869,1,0.529
Sándor Tibor,2022-12-12,116180217869,2,0.662
Sándor Tibor,2022-12-12,116180217869,3,0.583
Sándor Tibor,2022-12-12,116180217869,4,0.489
Sándor Tibor,2022-12-12,116180218205,1,0.519
Sándor Tibor,2022-12-12,116180218205,2,0.6
Sándor Tibor,2022-12-12,116180218205,3,0.581
Sándor Tibor,2022-12-12,116180218205,4,0.561
