Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-01-14,106161002251,1,0
Sándor Tibor,2023-01-14,106161002251,2,0
Sándor Tibor,2023-01-14,106161002251,3,0
Sándor Tibor,2023-01-14,106161002251,4,0
Sándor Tibor,2023-01-14,116173704164,1,1.524
Sándor Tibor,2023-01-14,116173704164,2,1.495
Sándor Tibor,2023-01-14,116173704164,3,1.525
Sándor Tibor,2023-01-14,116173704164,4,1.496
Sándor Tibor,2023-01-14,116173704719,1,0
Sándor Tibor,2023-01-14,116173704719,2,0
Sándor Tibor,2023-01-14,116173704719,3,0
Sándor Tibor,2023-01-14,116173704719,4,0
Sándor Tibor,2023-01-14,116173709780,1,1.453
Sándor Tibor,2023-01-14,116173709780,2,1.493
Sándor Tibor,2023-01-14,116173709780,3,1.484
Sándor Tibor,2023-01-14,116173709780,4,1.389
Sándor Tibor,2023-01-14,116180214317,1,1.487
Sándor Tibor,2023-01-14,116180214317,2,1.48
Sándor Tibor,2023-01-14,116180214317,3,1.5
Sándor Tibor,2023-01-14,116180214317,4,1.53
Sándor Tibor,2023-01-14,116180215010,1,0.953
Sándor Tibor,2023-01-14,116180215010,2,1.001
Sándor Tibor,2023-01-14,116180215010,3,1.034
Sándor Tibor,2023-01-14,116180215010,4,1.087
Sándor Tibor,2023-01-14,116180217869,1,1.488
Sándor Tibor,2023-01-14,116180217869,2,1.568
Sándor Tibor,2023-01-14,116180217869,3,1.013
Sándor Tibor,2023-01-14,116180217869,4,0.924
Sándor Tibor,2023-01-14,116180218205,1,1.04
Sándor Tibor,2023-01-14,116180218205,2,1.216
Sándor Tibor,2023-01-14,116180218205,3,1.178
Sándor Tibor,2023-01-14,116180218205,4,1.191
