Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-10-27,106161002251,1,0
Sándor Tibor,2022-10-27,106161002251,2,0
Sándor Tibor,2022-10-27,106161002251,3,0
Sándor Tibor,2022-10-27,106161002251,4,0
Sándor Tibor,2022-10-27,116173704164,1,0.611
Sándor Tibor,2022-10-27,116173704164,2,0.603
Sándor Tibor,2022-10-27,116173704164,3,0.616
Sándor Tibor,2022-10-27,116173704164,4,0.604
Sándor Tibor,2022-10-27,116173704719,1,0
Sándor Tibor,2022-10-27,116173704719,2,0
Sándor Tibor,2022-10-27,116173704719,3,0
Sándor Tibor,2022-10-27,116173704719,4,0
Sándor Tibor,2022-10-27,116173709780,1,0.599
Sándor Tibor,2022-10-27,116173709780,2,0.607
Sándor Tibor,2022-10-27,116173709780,3,0.605
Sándor Tibor,2022-10-27,116173709780,4,0.592
Sándor Tibor,2022-10-27,116180214317,1,0.607
Sándor Tibor,2022-10-27,116180214317,2,0.599
Sándor Tibor,2022-10-27,116180214317,3,0.603
Sándor Tibor,2022-10-27,116180214317,4,0.615
Sándor Tibor,2022-10-27,116180215010,1,0.64
Sándor Tibor,2022-10-27,116180215010,2,0.639
Sándor Tibor,2022-10-27,116180215010,3,0.637
Sándor Tibor,2022-10-27,116180215010,4,0.654
Sándor Tibor,2022-10-27,116180217869,1,0.572
Sándor Tibor,2022-10-27,116180217869,2,0.62
Sándor Tibor,2022-10-27,116180217869,3,0.582
Sándor Tibor,2022-10-27,116180217869,4,0.614
Sándor Tibor,2022-10-27,116180218205,1,0.646
Sándor Tibor,2022-10-27,116180218205,2,0.532
Sándor Tibor,2022-10-27,116180218205,3,0.511
Sándor Tibor,2022-10-27,116180218205,4,0.497
