Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-05,106161002251,1,0
Sándor Tibor,2022-09-05,106161002251,2,0
Sándor Tibor,2022-09-05,106161002251,3,0
Sándor Tibor,2022-09-05,106161002251,4,0
Sándor Tibor,2022-09-05,116173704164,1,2.292
Sándor Tibor,2022-09-05,116173704164,2,2.251
Sándor Tibor,2022-09-05,116173704164,3,2.29
Sándor Tibor,2022-09-05,116173704164,4,2.253
Sándor Tibor,2022-09-05,116173704719,1,0
Sándor Tibor,2022-09-05,116173704719,2,0
Sándor Tibor,2022-09-05,116173704719,3,0
Sándor Tibor,2022-09-05,116173704719,4,0
Sándor Tibor,2022-09-05,116173709780,1,2.244
Sándor Tibor,2022-09-05,116173709780,2,2.265
Sándor Tibor,2022-09-05,116173709780,3,2.264
Sándor Tibor,2022-09-05,116173709780,4,2.235
Sándor Tibor,2022-09-05,116180214317,1,2.259
Sándor Tibor,2022-09-05,116180214317,2,2.223
Sándor Tibor,2022-09-05,116180214317,3,2.262
Sándor Tibor,2022-09-05,116180214317,4,2.302
Sándor Tibor,2022-09-05,116180215010,1,1.276
Sándor Tibor,2022-09-05,116180215010,2,1.699
Sándor Tibor,2022-09-05,116180215010,3,1.823
Sándor Tibor,2022-09-05,116180215010,4,1.875
Sándor Tibor,2022-09-05,116180217869,1,2.095
Sándor Tibor,2022-09-05,116180217869,2,2.329
Sándor Tibor,2022-09-05,116180217869,3,2.145
Sándor Tibor,2022-09-05,116180217869,4,1.307
Sándor Tibor,2022-09-05,116180218205,1,1.86
Sándor Tibor,2022-09-05,116180218205,2,2.252
Sándor Tibor,2022-09-05,116180218205,3,2.143
Sándor Tibor,2022-09-05,116180218205,4,2.164
