Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-11,106161002251,1,0
Sándor Tibor,2023-03-11,106161002251,2,0
Sándor Tibor,2023-03-11,106161002251,3,0
Sándor Tibor,2023-03-11,106161002251,4,0
Sándor Tibor,2023-03-11,116173704164,1,1.123
Sándor Tibor,2023-03-11,116173704164,2,1.102
Sándor Tibor,2023-03-11,116173704164,3,1.126
Sándor Tibor,2023-03-11,116173704164,4,1.102
Sándor Tibor,2023-03-11,116173704719,1,0
Sándor Tibor,2023-03-11,116173704719,2,0
Sándor Tibor,2023-03-11,116173704719,3,0
Sándor Tibor,2023-03-11,116173704719,4,0
Sándor Tibor,2023-03-11,116173709780,1,1.108
Sándor Tibor,2023-03-11,116173709780,2,1.112
Sándor Tibor,2023-03-11,116173709780,3,1.108
Sándor Tibor,2023-03-11,116173709780,4,1.105
Sándor Tibor,2023-03-11,116180214317,1,1.116
Sándor Tibor,2023-03-11,116180214317,2,1.102
Sándor Tibor,2023-03-11,116180214317,3,1.109
Sándor Tibor,2023-03-11,116180214317,4,1.132
Sándor Tibor,2023-03-11,116180215010,1,0.528
Sándor Tibor,2023-03-11,116180215010,2,0.527
Sándor Tibor,2023-03-11,116180215010,3,0.527
Sándor Tibor,2023-03-11,116180215010,4,0.54
Sándor Tibor,2023-03-11,116180217869,1,1.079
Sándor Tibor,2023-03-11,116180217869,2,1.14
Sándor Tibor,2023-03-11,116180217869,3,1.088
Sándor Tibor,2023-03-11,116180217869,4,0.508
Sándor Tibor,2023-03-11,116180218205,1,0.537
Sándor Tibor,2023-03-11,116180218205,2,1.139
Sándor Tibor,2023-03-11,116180218205,3,1.081
Sándor Tibor,2023-03-11,116180218205,4,1.112
