Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-04-04,106161002251,1,0
Sándor Tibor,2023-04-04,106161002251,2,0
Sándor Tibor,2023-04-04,106161002251,3,0
Sándor Tibor,2023-04-04,106161002251,4,0
Sándor Tibor,2023-04-04,116173704164,1,2.453
Sándor Tibor,2023-04-04,116173704164,2,2.411
Sándor Tibor,2023-04-04,116173704164,3,2.467
Sándor Tibor,2023-04-04,116173704164,4,2.41
Sándor Tibor,2023-04-04,116173704719,1,0
Sándor Tibor,2023-04-04,116173704719,2,0
Sándor Tibor,2023-04-04,116173704719,3,0
Sándor Tibor,2023-04-04,116173704719,4,0
Sándor Tibor,2023-04-04,116173709780,1,2.434
Sándor Tibor,2023-04-04,116173709780,2,2.425
Sándor Tibor,2023-04-04,116173709780,3,2.433
Sándor Tibor,2023-04-04,116173709780,4,2.414
Sándor Tibor,2023-04-04,116180214317,1,2.433
Sándor Tibor,2023-04-04,116180214317,2,2.402
Sándor Tibor,2023-04-04,116180214317,3,2.419
Sándor Tibor,2023-04-04,116180214317,4,2.47
Sándor Tibor,2023-04-04,116180215010,1,1.998
Sándor Tibor,2023-04-04,116180215010,2,1.989
Sándor Tibor,2023-04-04,116180215010,3,1.98
Sándor Tibor,2023-04-04,116180215010,4,2.026
Sándor Tibor,2023-04-04,116180217869,1,2.236
Sándor Tibor,2023-04-04,116180217869,2,2.497
Sándor Tibor,2023-04-04,116180217869,3,2.427
Sándor Tibor,2023-04-04,116180217869,4,1.939
Sándor Tibor,2023-04-04,116180218205,1,2.014
Sándor Tibor,2023-04-04,116180218205,2,2.45
Sándor Tibor,2023-04-04,116180218205,3,2.306
Sándor Tibor,2023-04-04,116180218205,4,2.359
