Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-05-20,106161002251,1,2.662
Sándor Tibor,2023-05-20,106161002251,2,2.732
Sándor Tibor,2023-05-20,106161002251,3,2.637
Sándor Tibor,2023-05-20,106161002251,4,2.759
Sándor Tibor,2023-05-20,116173704164,1,2.442
Sándor Tibor,2023-05-20,116173704164,2,2.389
Sándor Tibor,2023-05-20,116173704164,3,2.428
Sándor Tibor,2023-05-20,116173704164,4,2.389
Sándor Tibor,2023-05-20,116173704719,1,2.638
Sándor Tibor,2023-05-20,116173704719,2,2.717
Sándor Tibor,2023-05-20,116173704719,3,2.679
Sándor Tibor,2023-05-20,116173704719,4,2.684
Sándor Tibor,2023-05-20,116173709780,1,2.385
Sándor Tibor,2023-05-20,116173709780,2,2.384
Sándor Tibor,2023-05-20,116173709780,3,2.388
Sándor Tibor,2023-05-20,116173709780,4,2.383
Sándor Tibor,2023-05-20,116180214317,1,2.401
Sándor Tibor,2023-05-20,116180214317,2,2.36
Sándor Tibor,2023-05-20,116180214317,3,2.402
Sándor Tibor,2023-05-20,116180214317,4,2.451
Sándor Tibor,2023-05-20,116180215010,1,2.045
Sándor Tibor,2023-05-20,116180215010,2,2.032
Sándor Tibor,2023-05-20,116180215010,3,2.014
Sándor Tibor,2023-05-20,116180215010,4,2.059
Sándor Tibor,2023-05-20,116180217869,1,2.064
Sándor Tibor,2023-05-20,116180217869,2,2.441
Sándor Tibor,2023-05-20,116180217869,3,2.315
Sándor Tibor,2023-05-20,116180217869,4,2.106
Sándor Tibor,2023-05-20,116180218205,1,2.175
Sándor Tibor,2023-05-20,116180218205,2,2.413
Sándor Tibor,2023-05-20,116180218205,3,2.318
Sándor Tibor,2023-05-20,116180218205,4,2.337
