Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-10-30,106161002251,1,0
Sándor Tibor,2022-10-30,106161002251,2,0
Sándor Tibor,2022-10-30,106161002251,3,0
Sándor Tibor,2022-10-30,106161002251,4,0
Sándor Tibor,2022-10-30,116173704164,1,0.151
Sándor Tibor,2022-10-30,116173704164,2,0.151
Sándor Tibor,2022-10-30,116173704164,3,0.154
Sándor Tibor,2022-10-30,116173704164,4,0.151
Sándor Tibor,2022-10-30,116173704719,1,0
Sándor Tibor,2022-10-30,116173704719,2,0
Sándor Tibor,2022-10-30,116173704719,3,0
Sándor Tibor,2022-10-30,116173704719,4,0
Sándor Tibor,2022-10-30,116173709780,1,0.15
Sándor Tibor,2022-10-30,116173709780,2,0.151
Sándor Tibor,2022-10-30,116173709780,3,0.15
Sándor Tibor,2022-10-30,116173709780,4,0.15
Sándor Tibor,2022-10-30,116180214317,1,0.157
Sándor Tibor,2022-10-30,116180214317,2,0.152
Sándor Tibor,2022-10-30,116180214317,3,0.153
Sándor Tibor,2022-10-30,116180214317,4,0.156
Sándor Tibor,2022-10-30,116180215010,1,0.151
Sándor Tibor,2022-10-30,116180215010,2,0.151
Sándor Tibor,2022-10-30,116180215010,3,0.151
Sándor Tibor,2022-10-30,116180215010,4,0.154
Sándor Tibor,2022-10-30,116180217869,1,0.144
Sándor Tibor,2022-10-30,116180217869,2,0.154
Sándor Tibor,2022-10-30,116180217869,3,0.142
Sándor Tibor,2022-10-30,116180217869,4,0.141
Sándor Tibor,2022-10-30,116180218205,1,0.156
Sándor Tibor,2022-10-30,116180218205,2,0.152
Sándor Tibor,2022-10-30,116180218205,3,0.149
Sándor Tibor,2022-10-30,116180218205,4,0.148
