Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-04-02,106161002251,1,0
Sándor Tibor,2023-04-02,106161002251,2,0
Sándor Tibor,2023-04-02,106161002251,3,0
Sándor Tibor,2023-04-02,106161002251,4,0
Sándor Tibor,2023-04-02,116173704164,1,0.792
Sándor Tibor,2023-04-02,116173704164,2,0.782
Sándor Tibor,2023-04-02,116173704164,3,0.799
Sándor Tibor,2023-04-02,116173704164,4,0.783
Sándor Tibor,2023-04-02,116173704719,1,0
Sándor Tibor,2023-04-02,116173704719,2,0
Sándor Tibor,2023-04-02,116173704719,3,0
Sándor Tibor,2023-04-02,116173704719,4,0
Sándor Tibor,2023-04-02,116173709780,1,0.762
Sándor Tibor,2023-04-02,116173709780,2,0.785
Sándor Tibor,2023-04-02,116173709780,3,0.776
Sándor Tibor,2023-04-02,116173709780,4,0.754
Sándor Tibor,2023-04-02,116180214317,1,0.784
Sándor Tibor,2023-04-02,116180214317,2,0.778
Sándor Tibor,2023-04-02,116180214317,3,0.786
Sándor Tibor,2023-04-02,116180214317,4,0.803
Sándor Tibor,2023-04-02,116180215010,1,1.092
Sándor Tibor,2023-04-02,116180215010,2,1.095
Sándor Tibor,2023-04-02,116180215010,3,1.105
Sándor Tibor,2023-04-02,116180215010,4,1.131
Sándor Tibor,2023-04-02,116180217869,1,0.701
Sándor Tibor,2023-04-02,116180217869,2,0.802
Sándor Tibor,2023-04-02,116180217869,3,0.741
Sándor Tibor,2023-04-02,116180217869,4,1.023
Sándor Tibor,2023-04-02,116180218205,1,1.18
Sándor Tibor,2023-04-02,116180218205,2,0.753
Sándor Tibor,2023-04-02,116180218205,3,0.72
Sándor Tibor,2023-04-02,116180218205,4,0.718
