Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-10,106161002251,1,0
Sándor Tibor,2022-11-10,106161002251,2,0
Sándor Tibor,2022-11-10,106161002251,3,0
Sándor Tibor,2022-11-10,106161002251,4,0
Sándor Tibor,2022-11-10,116173704164,1,0.281
Sándor Tibor,2022-11-10,116173704164,2,0.278
Sándor Tibor,2022-11-10,116173704164,3,0.284
Sándor Tibor,2022-11-10,116173704164,4,0.279
Sándor Tibor,2022-11-10,116173704719,1,0
Sándor Tibor,2022-11-10,116173704719,2,0
Sándor Tibor,2022-11-10,116173704719,3,0
Sándor Tibor,2022-11-10,116173704719,4,0
Sándor Tibor,2022-11-10,116173709780,1,0.277
Sándor Tibor,2022-11-10,116173709780,2,0.28
Sándor Tibor,2022-11-10,116173709780,3,0.279
Sándor Tibor,2022-11-10,116173709780,4,0.278
Sándor Tibor,2022-11-10,116180214317,1,0.286
Sándor Tibor,2022-11-10,116180214317,2,0.28
Sándor Tibor,2022-11-10,116180214317,3,0.281
Sándor Tibor,2022-11-10,116180214317,4,0.286
Sándor Tibor,2022-11-10,116180215010,1,0.258
Sándor Tibor,2022-11-10,116180215010,2,0.258
Sándor Tibor,2022-11-10,116180215010,3,0.259
Sándor Tibor,2022-11-10,116180215010,4,0.267
Sándor Tibor,2022-11-10,116180217869,1,0.266
Sándor Tibor,2022-11-10,116180217869,2,0.285
Sándor Tibor,2022-11-10,116180217869,3,0.261
Sándor Tibor,2022-11-10,116180217869,4,0.245
Sándor Tibor,2022-11-10,116180218205,1,0.269
Sándor Tibor,2022-11-10,116180218205,2,0.28
Sándor Tibor,2022-11-10,116180218205,3,0.273
Sándor Tibor,2022-11-10,116180218205,4,0.273
