Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-05-15,106161002251,1,1.77
Sándor Tibor,2023-05-15,106161002251,2,1.855
Sándor Tibor,2023-05-15,106161002251,3,1.771
Sándor Tibor,2023-05-15,106161002251,4,1.874
Sándor Tibor,2023-05-15,116173704164,1,1.411
Sándor Tibor,2023-05-15,116173704164,2,1.39
Sándor Tibor,2023-05-15,116173704164,3,1.419
Sándor Tibor,2023-05-15,116173704164,4,1.391
Sándor Tibor,2023-05-15,116173704719,1,1.777
Sándor Tibor,2023-05-15,116173704719,2,1.849
Sándor Tibor,2023-05-15,116173704719,3,1.808
Sándor Tibor,2023-05-15,116173704719,4,1.831
Sándor Tibor,2023-05-15,116173709780,1,1.394
Sándor Tibor,2023-05-15,116173709780,2,1.392
Sándor Tibor,2023-05-15,116173709780,3,1.394
Sándor Tibor,2023-05-15,116173709780,4,1.381
Sándor Tibor,2023-05-15,116180214317,1,1.403
Sándor Tibor,2023-05-15,116180214317,2,1.385
Sándor Tibor,2023-05-15,116180214317,3,1.398
Sándor Tibor,2023-05-15,116180214317,4,1.427
Sándor Tibor,2023-05-15,116180215010,1,1.698
Sándor Tibor,2023-05-15,116180215010,2,1.689
Sándor Tibor,2023-05-15,116180215010,3,1.68
Sándor Tibor,2023-05-15,116180215010,4,1.722
Sándor Tibor,2023-05-15,116180217869,1,1.199
Sándor Tibor,2023-05-15,116180217869,2,1.43
Sándor Tibor,2023-05-15,116180217869,3,1.344
Sándor Tibor,2023-05-15,116180217869,4,1.66
Sándor Tibor,2023-05-15,116180218205,1,1.755
Sándor Tibor,2023-05-15,116180218205,2,1.388
Sándor Tibor,2023-05-15,116180218205,3,1.338
Sándor Tibor,2023-05-15,116180218205,4,1.34
