Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-04-08,106161002251,1,0
Sándor Tibor,2023-04-08,106161002251,2,0
Sándor Tibor,2023-04-08,106161002251,3,0
Sándor Tibor,2023-04-08,106161002251,4,0
Sándor Tibor,2023-04-08,116173704164,1,0.377
Sándor Tibor,2023-04-08,116173704164,2,0.374
Sándor Tibor,2023-04-08,116173704164,3,0.381
Sándor Tibor,2023-04-08,116173704164,4,0.374
Sándor Tibor,2023-04-08,116173704719,1,0
Sándor Tibor,2023-04-08,116173704719,2,0
Sándor Tibor,2023-04-08,116173704719,3,0
Sándor Tibor,2023-04-08,116173704719,4,0
Sándor Tibor,2023-04-08,116173709780,1,0.372
Sándor Tibor,2023-04-08,116173709780,2,0.375
Sándor Tibor,2023-04-08,116173709780,3,0.373
Sándor Tibor,2023-04-08,116173709780,4,0.371
Sándor Tibor,2023-04-08,116180214317,1,0.384
Sándor Tibor,2023-04-08,116180214317,2,0.376
Sándor Tibor,2023-04-08,116180214317,3,0.378
Sándor Tibor,2023-04-08,116180214317,4,0.385
Sándor Tibor,2023-04-08,116180215010,1,0.373
Sándor Tibor,2023-04-08,116180215010,2,0.372
Sándor Tibor,2023-04-08,116180215010,3,0.372
Sándor Tibor,2023-04-08,116180215010,4,0.379
Sándor Tibor,2023-04-08,116180217869,1,0.35
Sándor Tibor,2023-04-08,116180217869,2,0.379
Sándor Tibor,2023-04-08,116180217869,3,0.347
Sándor Tibor,2023-04-08,116180217869,4,0.349
Sándor Tibor,2023-04-08,116180218205,1,0.386
Sándor Tibor,2023-04-08,116180218205,2,0.373
Sándor Tibor,2023-04-08,116180218205,3,0.364
Sándor Tibor,2023-04-08,116180218205,4,0.361
