Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-13,106161002251,1,0
Sándor Tibor,2023-03-13,106161002251,2,0
Sándor Tibor,2023-03-13,106161002251,3,0
Sándor Tibor,2023-03-13,106161002251,4,0
Sándor Tibor,2023-03-13,116173704164,1,1.528
Sándor Tibor,2023-03-13,116173704164,2,1.504
Sándor Tibor,2023-03-13,116173704164,3,1.534
Sándor Tibor,2023-03-13,116173704164,4,1.511
Sándor Tibor,2023-03-13,116173704719,1,0
Sándor Tibor,2023-03-13,116173704719,2,0
Sándor Tibor,2023-03-13,116173704719,3,0
Sándor Tibor,2023-03-13,116173704719,4,0
Sándor Tibor,2023-03-13,116173709780,1,1.515
Sándor Tibor,2023-03-13,116173709780,2,1.521
Sándor Tibor,2023-03-13,116173709780,3,1.519
Sándor Tibor,2023-03-13,116173709780,4,1.516
Sándor Tibor,2023-03-13,116180214317,1,1.518
Sándor Tibor,2023-03-13,116180214317,2,1.498
Sándor Tibor,2023-03-13,116180214317,3,1.516
Sándor Tibor,2023-03-13,116180214317,4,1.543
Sándor Tibor,2023-03-13,116180215010,1,0.909
Sándor Tibor,2023-03-13,116180215010,2,0.907
Sándor Tibor,2023-03-13,116180215010,3,0.906
Sándor Tibor,2023-03-13,116180215010,4,0.93
Sándor Tibor,2023-03-13,116180217869,1,1.455
Sándor Tibor,2023-03-13,116180217869,2,1.547
Sándor Tibor,2023-03-13,116180217869,3,1.461
Sándor Tibor,2023-03-13,116180217869,4,0.882
Sándor Tibor,2023-03-13,116180218205,1,0.919
Sándor Tibor,2023-03-13,116180218205,2,1.521
Sándor Tibor,2023-03-13,116180218205,3,1.469
Sándor Tibor,2023-03-13,116180218205,4,1.481
