Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-24,106161002251,1,0
Sándor Tibor,2022-09-24,106161002251,2,0
Sándor Tibor,2022-09-24,106161002251,3,0
Sándor Tibor,2022-09-24,106161002251,4,0
Sándor Tibor,2022-09-24,116173704164,1,1.819
Sándor Tibor,2022-09-24,116173704164,2,1.791
Sándor Tibor,2022-09-24,116173704164,3,1.827
Sándor Tibor,2022-09-24,116173704164,4,1.799
Sándor Tibor,2022-09-24,116173704719,1,0
Sándor Tibor,2022-09-24,116173704719,2,0
Sándor Tibor,2022-09-24,116173704719,3,0
Sándor Tibor,2022-09-24,116173704719,4,0
Sándor Tibor,2022-09-24,116173709780,1,1.803
Sándor Tibor,2022-09-24,116173709780,2,1.812
Sándor Tibor,2022-09-24,116173709780,3,1.814
Sándor Tibor,2022-09-24,116173709780,4,1.8
Sándor Tibor,2022-09-24,116180214317,1,1.807
Sándor Tibor,2022-09-24,116180214317,2,1.78
Sándor Tibor,2022-09-24,116180214317,3,1.804
Sándor Tibor,2022-09-24,116180214317,4,1.834
Sándor Tibor,2022-09-24,116180215010,1,1.234
Sándor Tibor,2022-09-24,116180215010,2,1.23
Sándor Tibor,2022-09-24,116180215010,3,1.224
Sándor Tibor,2022-09-24,116180215010,4,1.257
Sándor Tibor,2022-09-24,116180217869,1,1.725
Sándor Tibor,2022-09-24,116180217869,2,1.849
Sándor Tibor,2022-09-24,116180217869,3,1.756
Sándor Tibor,2022-09-24,116180217869,4,1.199
Sándor Tibor,2022-09-24,116180218205,1,1.233
Sándor Tibor,2022-09-24,116180218205,2,1.794
Sándor Tibor,2022-09-24,116180218205,3,1.717
Sándor Tibor,2022-09-24,116180218205,4,1.714
