Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-16,106161002251,1,0
Sándor Tibor,2022-08-16,106161002251,2,0
Sándor Tibor,2022-08-16,106161002251,3,0
Sándor Tibor,2022-08-16,106161002251,4,0
Sándor Tibor,2022-08-16,116173704164,1,2.409
Sándor Tibor,2022-08-16,116173704164,2,2.379
Sándor Tibor,2022-08-16,116173704164,3,2.421
Sándor Tibor,2022-08-16,116173704164,4,2.38
Sándor Tibor,2022-08-16,116173704719,1,0
Sándor Tibor,2022-08-16,116173704719,2,0
Sándor Tibor,2022-08-16,116173704719,3,0
Sándor Tibor,2022-08-16,116173704719,4,0
Sándor Tibor,2022-08-16,116173709780,1,2.39
Sándor Tibor,2022-08-16,116173709780,2,2.393
Sándor Tibor,2022-08-16,116173709780,3,2.392
Sándor Tibor,2022-08-16,116173709780,4,2.372
Sándor Tibor,2022-08-16,116180214317,1,2.4
Sándor Tibor,2022-08-16,116180214317,2,2.36
Sándor Tibor,2022-08-16,116180214317,3,2.398
Sándor Tibor,2022-08-16,116180214317,4,2.437
Sándor Tibor,2022-08-16,116180215010,1,1.849
Sándor Tibor,2022-08-16,116180215010,2,2.192
Sándor Tibor,2022-08-16,116180215010,3,2.183
Sándor Tibor,2022-08-16,116180215010,4,2.242
Sándor Tibor,2022-08-16,116180217869,1,2.089
Sándor Tibor,2022-08-16,116180217869,2,2.464
Sándor Tibor,2022-08-16,116180217869,3,2.239
Sándor Tibor,2022-08-16,116180217869,4,2.002
Sándor Tibor,2022-08-16,116180218205,1,2.255
Sándor Tibor,2022-08-16,116180218205,2,2.405
Sándor Tibor,2022-08-16,116180218205,3,2.304
Sándor Tibor,2022-08-16,116180218205,4,2.318
