Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-10-04,106161002251,1,0
Sándor Tibor,2022-10-04,106161002251,2,0
Sándor Tibor,2022-10-04,106161002251,3,0
Sándor Tibor,2022-10-04,106161002251,4,0
Sándor Tibor,2022-10-04,116173704164,1,0.769
Sándor Tibor,2022-10-04,116173704164,2,0.757
Sándor Tibor,2022-10-04,116173704164,3,0.775
Sándor Tibor,2022-10-04,116173704164,4,0.756
Sándor Tibor,2022-10-04,116173704719,1,0
Sándor Tibor,2022-10-04,116173704719,2,0
Sándor Tibor,2022-10-04,116173704719,3,0
Sándor Tibor,2022-10-04,116173704719,4,0
Sándor Tibor,2022-10-04,116173709780,1,0.74
Sándor Tibor,2022-10-04,116173709780,2,0.756
Sándor Tibor,2022-10-04,116173709780,3,0.75
Sándor Tibor,2022-10-04,116173709780,4,0.733
Sándor Tibor,2022-10-04,116180214317,1,0.756
Sándor Tibor,2022-10-04,116180214317,2,0.749
Sándor Tibor,2022-10-04,116180214317,3,0.755
Sándor Tibor,2022-10-04,116180214317,4,0.773
Sándor Tibor,2022-10-04,116180215010,1,0.928
Sándor Tibor,2022-10-04,116180215010,2,0.954
Sándor Tibor,2022-10-04,116180215010,3,0.952
Sándor Tibor,2022-10-04,116180215010,4,0.978
Sándor Tibor,2022-10-04,116180217869,1,0.698
Sándor Tibor,2022-10-04,116180217869,2,0.783
Sándor Tibor,2022-10-04,116180217869,3,0.738
Sándor Tibor,2022-10-04,116180217869,4,0.881
Sándor Tibor,2022-10-04,116180218205,1,0.973
Sándor Tibor,2022-10-04,116180218205,2,0.736
Sándor Tibor,2022-10-04,116180218205,3,0.702
Sándor Tibor,2022-10-04,116180218205,4,0.698
