Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-02,106161002251,1,0
Sándor Tibor,2022-08-02,106161002251,2,0
Sándor Tibor,2022-08-02,106161002251,3,0
Sándor Tibor,2022-08-02,106161002251,4,0
Sándor Tibor,2022-08-02,116173704164,1,2.137
Sándor Tibor,2022-08-02,116173704164,2,2.111
Sándor Tibor,2022-08-02,116173704164,3,2.149
Sándor Tibor,2022-08-02,116173704164,4,2.109
Sándor Tibor,2022-08-02,116173704719,1,0
Sándor Tibor,2022-08-02,116173704719,2,0
Sándor Tibor,2022-08-02,116173704719,3,0
Sándor Tibor,2022-08-02,116173704719,4,0
Sándor Tibor,2022-08-02,116173709780,1,2.113
Sándor Tibor,2022-08-02,116173709780,2,2.114
Sándor Tibor,2022-08-02,116173709780,3,2.11
Sándor Tibor,2022-08-02,116173709780,4,2.093
Sándor Tibor,2022-08-02,116180214317,1,2.126
Sándor Tibor,2022-08-02,116180214317,2,2.093
Sándor Tibor,2022-08-02,116180214317,3,2.125
Sándor Tibor,2022-08-02,116180214317,4,2.161
Sándor Tibor,2022-08-02,116180215010,1,1.616
Sándor Tibor,2022-08-02,116180215010,2,1.848
Sándor Tibor,2022-08-02,116180215010,3,1.848
Sándor Tibor,2022-08-02,116180215010,4,1.898
Sándor Tibor,2022-08-02,116180217869,1,1.837
Sándor Tibor,2022-08-02,116180217869,2,2.175
Sándor Tibor,2022-08-02,116180217869,3,1.94
Sándor Tibor,2022-08-02,116180217869,4,1.802
Sándor Tibor,2022-08-02,116180218205,1,1.94
Sándor Tibor,2022-08-02,116180218205,2,2.132
Sándor Tibor,2022-08-02,116180218205,3,2.049
Sándor Tibor,2022-08-02,116180218205,4,2.047
