Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-04-09,106161002251,1,0
Sándor Tibor,2023-04-09,106161002251,2,0
Sándor Tibor,2023-04-09,106161002251,3,0
Sándor Tibor,2023-04-09,106161002251,4,0
Sándor Tibor,2023-04-09,116173704164,1,0.766
Sándor Tibor,2023-04-09,116173704164,2,0.758
Sándor Tibor,2023-04-09,116173704164,3,0.773
Sándor Tibor,2023-04-09,116173704164,4,0.76
Sándor Tibor,2023-04-09,116173704719,1,0
Sándor Tibor,2023-04-09,116173704719,2,0
Sándor Tibor,2023-04-09,116173704719,3,0
Sándor Tibor,2023-04-09,116173704719,4,0
Sándor Tibor,2023-04-09,116173709780,1,0.75
Sándor Tibor,2023-04-09,116173709780,2,0.762
Sándor Tibor,2023-04-09,116173709780,3,0.759
Sándor Tibor,2023-04-09,116173709780,4,0.728
Sándor Tibor,2023-04-09,116180214317,1,0.766
Sándor Tibor,2023-04-09,116180214317,2,0.757
Sándor Tibor,2023-04-09,116180214317,3,0.761
Sándor Tibor,2023-04-09,116180214317,4,0.778
Sándor Tibor,2023-04-09,116180215010,1,1.009
Sándor Tibor,2023-04-09,116180215010,2,1.017
Sándor Tibor,2023-04-09,116180215010,3,1.014
Sándor Tibor,2023-04-09,116180215010,4,1.036
Sándor Tibor,2023-04-09,116180217869,1,0.636
Sándor Tibor,2023-04-09,116180217869,2,0.774
Sándor Tibor,2023-04-09,116180217869,3,0.715
Sándor Tibor,2023-04-09,116180217869,4,0.967
Sándor Tibor,2023-04-09,116180218205,1,1.086
Sándor Tibor,2023-04-09,116180218205,2,0.713
Sándor Tibor,2023-04-09,116180218205,3,0.681
Sándor Tibor,2023-04-09,116180218205,4,0.664
