Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-01-13,106161002251,1,0
Sándor Tibor,2023-01-13,106161002251,2,0
Sándor Tibor,2023-01-13,106161002251,3,0
Sándor Tibor,2023-01-13,106161002251,4,0
Sándor Tibor,2023-01-13,116173704164,1,0.42
Sándor Tibor,2023-01-13,116173704164,2,0.415
Sándor Tibor,2023-01-13,116173704164,3,0.424
Sándor Tibor,2023-01-13,116173704164,4,0.417
Sándor Tibor,2023-01-13,116173704719,1,0
Sándor Tibor,2023-01-13,116173704719,2,0
Sándor Tibor,2023-01-13,116173704719,3,0
Sándor Tibor,2023-01-13,116173704719,4,0
Sándor Tibor,2023-01-13,116173709780,1,0.414
Sándor Tibor,2023-01-13,116173709780,2,0.419
Sándor Tibor,2023-01-13,116173709780,3,0.417
Sándor Tibor,2023-01-13,116173709780,4,0.415
Sándor Tibor,2023-01-13,116180214317,1,0.421
Sándor Tibor,2023-01-13,116180214317,2,0.415
Sándor Tibor,2023-01-13,116180214317,3,0.417
Sándor Tibor,2023-01-13,116180214317,4,0.425
Sándor Tibor,2023-01-13,116180215010,1,0.374
Sándor Tibor,2023-01-13,116180215010,2,0.373
Sándor Tibor,2023-01-13,116180215010,3,0.373
Sándor Tibor,2023-01-13,116180215010,4,0.383
Sándor Tibor,2023-01-13,116180217869,1,0.396
Sándor Tibor,2023-01-13,116180217869,2,0.425
Sándor Tibor,2023-01-13,116180217869,3,0.398
Sándor Tibor,2023-01-13,116180217869,4,0.366
Sándor Tibor,2023-01-13,116180218205,1,0.381
Sándor Tibor,2023-01-13,116180218205,2,0.389
Sándor Tibor,2023-01-13,116180218205,3,0.378
Sándor Tibor,2023-01-13,116180218205,4,0.375
