Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-17,106161002251,1,0
Sándor Tibor,2022-11-17,106161002251,2,0
Sándor Tibor,2022-11-17,106161002251,3,0
Sándor Tibor,2022-11-17,106161002251,4,0
Sándor Tibor,2022-11-17,116173704164,1,0.424
Sándor Tibor,2022-11-17,116173704164,2,0.419
Sándor Tibor,2022-11-17,116173704164,3,0.428
Sándor Tibor,2022-11-17,116173704164,4,0.42
Sándor Tibor,2022-11-17,116173704719,1,0
Sándor Tibor,2022-11-17,116173704719,2,0
Sándor Tibor,2022-11-17,116173704719,3,0
Sándor Tibor,2022-11-17,116173704719,4,0
Sándor Tibor,2022-11-17,116173709780,1,0.417
Sándor Tibor,2022-11-17,116173709780,2,0.423
Sándor Tibor,2022-11-17,116173709780,3,0.421
Sándor Tibor,2022-11-17,116173709780,4,0.421
Sándor Tibor,2022-11-17,116180214317,1,0.425
Sándor Tibor,2022-11-17,116180214317,2,0.418
Sándor Tibor,2022-11-17,116180214317,3,0.42
Sándor Tibor,2022-11-17,116180214317,4,0.428
Sándor Tibor,2022-11-17,116180215010,1,0.277
Sándor Tibor,2022-11-17,116180215010,2,0.277
Sándor Tibor,2022-11-17,116180215010,3,0.278
Sándor Tibor,2022-11-17,116180215010,4,0.285
Sándor Tibor,2022-11-17,116180217869,1,0.398
Sándor Tibor,2022-11-17,116180217869,2,0.428
Sándor Tibor,2022-11-17,116180217869,3,0.321
Sándor Tibor,2022-11-17,116180217869,4,0.267
Sándor Tibor,2022-11-17,116180218205,1,0.285
Sándor Tibor,2022-11-17,116180218205,2,0.421
Sándor Tibor,2022-11-17,116180218205,3,0.408
Sándor Tibor,2022-11-17,116180218205,4,0.41
