Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-20,106161002251,1,0
Sándor Tibor,2022-09-20,106161002251,2,0
Sándor Tibor,2022-09-20,106161002251,3,0
Sándor Tibor,2022-09-20,106161002251,4,0
Sándor Tibor,2022-09-20,116173704164,1,1.011
Sándor Tibor,2022-09-20,116173704164,2,0.999
Sándor Tibor,2022-09-20,116173704164,3,1.02
Sándor Tibor,2022-09-20,116173704164,4,1.001
Sándor Tibor,2022-09-20,116173704719,1,0
Sándor Tibor,2022-09-20,116173704719,2,0
Sándor Tibor,2022-09-20,116173704719,3,0
Sándor Tibor,2022-09-20,116173704719,4,0
Sándor Tibor,2022-09-20,116173709780,1,0.993
Sándor Tibor,2022-09-20,116173709780,2,1.006
Sándor Tibor,2022-09-20,116173709780,3,1.002
Sándor Tibor,2022-09-20,116173709780,4,0.995
Sándor Tibor,2022-09-20,116180214317,1,1.005
Sándor Tibor,2022-09-20,116180214317,2,0.991
Sándor Tibor,2022-09-20,116180214317,3,1
Sándor Tibor,2022-09-20,116180214317,4,1.02
Sándor Tibor,2022-09-20,116180215010,1,0.787
Sándor Tibor,2022-09-20,116180215010,2,0.923
Sándor Tibor,2022-09-20,116180215010,3,0.954
Sándor Tibor,2022-09-20,116180215010,4,0.986
Sándor Tibor,2022-09-20,116180217869,1,0.95
Sándor Tibor,2022-09-20,116180217869,2,1.031
Sándor Tibor,2022-09-20,116180217869,3,0.951
Sándor Tibor,2022-09-20,116180217869,4,0.748
Sándor Tibor,2022-09-20,116180218205,1,0.986
Sándor Tibor,2022-09-20,116180218205,2,1.002
Sándor Tibor,2022-09-20,116180218205,3,0.965
Sándor Tibor,2022-09-20,116180218205,4,0.963
