Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-02-24,106161002251,1,0
Sándor Tibor,2023-02-24,106161002251,2,0
Sándor Tibor,2023-02-24,106161002251,3,0
Sándor Tibor,2023-02-24,106161002251,4,0
Sándor Tibor,2023-02-24,116173704164,1,1.289
Sándor Tibor,2023-02-24,116173704164,2,1.27
Sándor Tibor,2023-02-24,116173704164,3,1.297
Sándor Tibor,2023-02-24,116173704164,4,1.277
Sándor Tibor,2023-02-24,116173704719,1,0
Sándor Tibor,2023-02-24,116173704719,2,0
Sándor Tibor,2023-02-24,116173704719,3,0
Sándor Tibor,2023-02-24,116173704719,4,0
Sándor Tibor,2023-02-24,116173709780,1,1.279
Sándor Tibor,2023-02-24,116173709780,2,1.286
Sándor Tibor,2023-02-24,116173709780,3,1.286
Sándor Tibor,2023-02-24,116173709780,4,1.279
Sándor Tibor,2023-02-24,116180214317,1,1.282
Sándor Tibor,2023-02-24,116180214317,2,1.265
Sándor Tibor,2023-02-24,116180214317,3,1.28
Sándor Tibor,2023-02-24,116180214317,4,1.302
Sándor Tibor,2023-02-24,116180215010,1,0.828
Sándor Tibor,2023-02-24,116180215010,2,0.827
Sándor Tibor,2023-02-24,116180215010,3,0.827
Sándor Tibor,2023-02-24,116180215010,4,0.85
Sándor Tibor,2023-02-24,116180217869,1,1.218
Sándor Tibor,2023-02-24,116180217869,2,1.304
Sándor Tibor,2023-02-24,116180217869,3,1.218
Sándor Tibor,2023-02-24,116180217869,4,0.807
Sándor Tibor,2023-02-24,116180218205,1,0.831
Sándor Tibor,2023-02-24,116180218205,2,1.267
Sándor Tibor,2023-02-24,116180218205,3,1.222
Sándor Tibor,2023-02-24,116180218205,4,1.228
