Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-10-20,106161002251,1,0
Sándor Tibor,2022-10-20,106161002251,2,0
Sándor Tibor,2022-10-20,106161002251,3,0
Sándor Tibor,2022-10-20,106161002251,4,0
Sándor Tibor,2022-10-20,116173704164,1,2.043
Sándor Tibor,2022-10-20,116173704164,2,2.01
Sándor Tibor,2022-10-20,116173704164,3,2.05
Sándor Tibor,2022-10-20,116173704164,4,2.017
Sándor Tibor,2022-10-20,116173704719,1,0
Sándor Tibor,2022-10-20,116173704719,2,0
Sándor Tibor,2022-10-20,116173704719,3,0
Sándor Tibor,2022-10-20,116173704719,4,0
Sándor Tibor,2022-10-20,116173709780,1,1.99
Sándor Tibor,2022-10-20,116173709780,2,2.026
Sándor Tibor,2022-10-20,116173709780,3,2.02
Sándor Tibor,2022-10-20,116173709780,4,1.953
Sándor Tibor,2022-10-20,116180214317,1,2.004
Sándor Tibor,2022-10-20,116180214317,2,1.979
Sándor Tibor,2022-10-20,116180214317,3,2.005
Sándor Tibor,2022-10-20,116180214317,4,2.04
Sándor Tibor,2022-10-20,116180215010,1,1.424
Sándor Tibor,2022-10-20,116180215010,2,1.428
Sándor Tibor,2022-10-20,116180215010,3,1.428
Sándor Tibor,2022-10-20,116180215010,4,1.469
Sándor Tibor,2022-10-20,116180217869,1,1.955
Sándor Tibor,2022-10-20,116180217869,2,2.084
Sándor Tibor,2022-10-20,116180217869,3,1.936
Sándor Tibor,2022-10-20,116180217869,4,1.363
Sándor Tibor,2022-10-20,116180218205,1,1.421
Sándor Tibor,2022-10-20,116180218205,2,1.868
Sándor Tibor,2022-10-20,116180218205,3,1.778
Sándor Tibor,2022-10-20,116180218205,4,1.776
