Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-02-25,106161002251,1,0
Sándor Tibor,2023-02-25,106161002251,2,0
Sándor Tibor,2023-02-25,106161002251,3,0
Sándor Tibor,2023-02-25,106161002251,4,0
Sándor Tibor,2023-02-25,116173704164,1,1.155
Sándor Tibor,2023-02-25,116173704164,2,1.134
Sándor Tibor,2023-02-25,116173704164,3,1.16
Sándor Tibor,2023-02-25,116173704164,4,1.137
Sándor Tibor,2023-02-25,116173704719,1,0
Sándor Tibor,2023-02-25,116173704719,2,0
Sándor Tibor,2023-02-25,116173704719,3,0
Sándor Tibor,2023-02-25,116173704719,4,0
Sándor Tibor,2023-02-25,116173709780,1,1.123
Sándor Tibor,2023-02-25,116173709780,2,1.142
Sándor Tibor,2023-02-25,116173709780,3,1.134
Sándor Tibor,2023-02-25,116173709780,4,1.119
Sándor Tibor,2023-02-25,116180214317,1,1.132
Sándor Tibor,2023-02-25,116180214317,2,1.122
Sándor Tibor,2023-02-25,116180214317,3,1.134
Sándor Tibor,2023-02-25,116180214317,4,1.161
Sándor Tibor,2023-02-25,116180215010,1,0.954
Sándor Tibor,2023-02-25,116180215010,2,0.957
Sándor Tibor,2023-02-25,116180215010,3,0.967
Sándor Tibor,2023-02-25,116180215010,4,1.002
Sándor Tibor,2023-02-25,116180217869,1,1.089
Sándor Tibor,2023-02-25,116180217869,2,1.174
Sándor Tibor,2023-02-25,116180217869,3,1.133
Sándor Tibor,2023-02-25,116180217869,4,0.923
Sándor Tibor,2023-02-25,116180218205,1,0.992
Sándor Tibor,2023-02-25,116180218205,2,1.112
Sándor Tibor,2023-02-25,116180218205,3,1.058
Sándor Tibor,2023-02-25,116180218205,4,1.071
