Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-01-24,106161002251,1,0
Sándor Tibor,2023-01-24,106161002251,2,0
Sándor Tibor,2023-01-24,106161002251,3,0
Sándor Tibor,2023-01-24,106161002251,4,0
Sándor Tibor,2023-01-24,116173704164,1,1.007
Sándor Tibor,2023-01-24,116173704164,2,0.992
Sándor Tibor,2023-01-24,116173704164,3,1.016
Sándor Tibor,2023-01-24,116173704164,4,0.999
Sándor Tibor,2023-01-24,116173704719,1,0
Sándor Tibor,2023-01-24,116173704719,2,0
Sándor Tibor,2023-01-24,116173704719,3,0
Sándor Tibor,2023-01-24,116173704719,4,0
Sándor Tibor,2023-01-24,116173709780,1,0.992
Sándor Tibor,2023-01-24,116173709780,2,1.004
Sándor Tibor,2023-01-24,116173709780,3,1.003
Sándor Tibor,2023-01-24,116173709780,4,0.964
Sándor Tibor,2023-01-24,116180214317,1,1
Sándor Tibor,2023-01-24,116180214317,2,0.992
Sándor Tibor,2023-01-24,116180214317,3,0.997
Sándor Tibor,2023-01-24,116180214317,4,1.017
Sándor Tibor,2023-01-24,116180215010,1,0.825
Sándor Tibor,2023-01-24,116180215010,2,0.824
Sándor Tibor,2023-01-24,116180215010,3,0.824
Sándor Tibor,2023-01-24,116180215010,4,0.846
Sándor Tibor,2023-01-24,116180217869,1,0.952
Sándor Tibor,2023-01-24,116180217869,2,1.026
Sándor Tibor,2023-01-24,116180217869,3,0.903
Sándor Tibor,2023-01-24,116180217869,4,0.807
Sándor Tibor,2023-01-24,116180218205,1,0.826
Sándor Tibor,2023-01-24,116180218205,2,0.834
Sándor Tibor,2023-01-24,116180218205,3,0.805
Sándor Tibor,2023-01-24,116180218205,4,0.784
