Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-21,106161002251,1,0
Sándor Tibor,2022-11-21,106161002251,2,0
Sándor Tibor,2022-11-21,106161002251,3,0
Sándor Tibor,2022-11-21,106161002251,4,0
Sándor Tibor,2022-11-21,116173704164,1,0.331
Sándor Tibor,2022-11-21,116173704164,2,0.328
Sándor Tibor,2022-11-21,116173704164,3,0.335
Sándor Tibor,2022-11-21,116173704164,4,0.328
Sándor Tibor,2022-11-21,116173704719,1,0
Sándor Tibor,2022-11-21,116173704719,2,0
Sándor Tibor,2022-11-21,116173704719,3,0
Sándor Tibor,2022-11-21,116173704719,4,0
Sándor Tibor,2022-11-21,116173709780,1,0.322
Sándor Tibor,2022-11-21,116173709780,2,0.328
Sándor Tibor,2022-11-21,116173709780,3,0.326
Sándor Tibor,2022-11-21,116173709780,4,0.321
Sándor Tibor,2022-11-21,116180214317,1,0.33
Sándor Tibor,2022-11-21,116180214317,2,0.326
Sándor Tibor,2022-11-21,116180214317,3,0.329
Sándor Tibor,2022-11-21,116180214317,4,0.336
Sándor Tibor,2022-11-21,116180215010,1,0.319
Sándor Tibor,2022-11-21,116180215010,2,0.323
Sándor Tibor,2022-11-21,116180215010,3,0.325
Sándor Tibor,2022-11-21,116180215010,4,0.333
Sándor Tibor,2022-11-21,116180217869,1,0.309
Sándor Tibor,2022-11-21,116180217869,2,0.335
Sándor Tibor,2022-11-21,116180217869,3,0.304
Sándor Tibor,2022-11-21,116180217869,4,0.31
Sándor Tibor,2022-11-21,116180218205,1,0.334
Sándor Tibor,2022-11-21,116180218205,2,0.306
Sándor Tibor,2022-11-21,116180218205,3,0.298
Sándor Tibor,2022-11-21,116180218205,4,0.297
