Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-02-18,106161002251,1,0
Sándor Tibor,2023-02-18,106161002251,2,0
Sándor Tibor,2023-02-18,106161002251,3,0
Sándor Tibor,2023-02-18,106161002251,4,0
Sándor Tibor,2023-02-18,116173704164,1,0.674
Sándor Tibor,2023-02-18,116173704164,2,0.665
Sándor Tibor,2023-02-18,116173704164,3,0.678
Sándor Tibor,2023-02-18,116173704164,4,0.663
Sándor Tibor,2023-02-18,116173704719,1,0
Sándor Tibor,2023-02-18,116173704719,2,0
Sándor Tibor,2023-02-18,116173704719,3,0
Sándor Tibor,2023-02-18,116173704719,4,0
Sándor Tibor,2023-02-18,116173709780,1,0.614
Sándor Tibor,2023-02-18,116173709780,2,0.658
Sándor Tibor,2023-02-18,116173709780,3,0.645
Sándor Tibor,2023-02-18,116173709780,4,0.558
Sándor Tibor,2023-02-18,116180214317,1,0.645
Sándor Tibor,2023-02-18,116180214317,2,0.645
Sándor Tibor,2023-02-18,116180214317,3,0.654
Sándor Tibor,2023-02-18,116180214317,4,0.672
Sándor Tibor,2023-02-18,116180215010,1,0.918
Sándor Tibor,2023-02-18,116180215010,2,0.916
Sándor Tibor,2023-02-18,116180215010,3,0.919
Sándor Tibor,2023-02-18,116180215010,4,0.948
Sándor Tibor,2023-02-18,116180217869,1,0.619
Sándor Tibor,2023-02-18,116180217869,2,0.686
Sándor Tibor,2023-02-18,116180217869,3,0.652
Sándor Tibor,2023-02-18,116180217869,4,0.872
Sándor Tibor,2023-02-18,116180218205,1,0.938
Sándor Tibor,2023-02-18,116180218205,2,0.487
Sándor Tibor,2023-02-18,116180218205,3,0.446
Sándor Tibor,2023-02-18,116180218205,4,0.447
