Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-03-02,106161002251,1,0
Sándor Tibor,2023-03-02,106161002251,2,0
Sándor Tibor,2023-03-02,106161002251,3,0
Sándor Tibor,2023-03-02,106161002251,4,0
Sándor Tibor,2023-03-02,116173704164,1,2.161
Sándor Tibor,2023-03-02,116173704164,2,2.12
Sándor Tibor,2023-03-02,116173704164,3,2.161
Sándor Tibor,2023-03-02,116173704164,4,2.123
Sándor Tibor,2023-03-02,116173704719,1,0
Sándor Tibor,2023-03-02,116173704719,2,0
Sándor Tibor,2023-03-02,116173704719,3,0
Sándor Tibor,2023-03-02,116173704719,4,0
Sándor Tibor,2023-03-02,116173709780,1,2.112
Sándor Tibor,2023-03-02,116173709780,2,2.127
Sándor Tibor,2023-03-02,116173709780,3,2.126
Sándor Tibor,2023-03-02,116173709780,4,2.076
Sándor Tibor,2023-03-02,116180214317,1,2.12
Sándor Tibor,2023-03-02,116180214317,2,2.097
Sándor Tibor,2023-03-02,116180214317,3,2.131
Sándor Tibor,2023-03-02,116180214317,4,2.173
Sándor Tibor,2023-03-02,116180215010,1,1.623
Sándor Tibor,2023-03-02,116180215010,2,1.621
Sándor Tibor,2023-03-02,116180215010,3,1.624
Sándor Tibor,2023-03-02,116180215010,4,1.667
Sándor Tibor,2023-03-02,116180217869,1,2.061
Sándor Tibor,2023-03-02,116180217869,2,2.197
Sándor Tibor,2023-03-02,116180217869,3,2.093
Sándor Tibor,2023-03-02,116180217869,4,1.556
Sándor Tibor,2023-03-02,116180218205,1,1.614
Sándor Tibor,2023-03-02,116180218205,2,1.994
Sándor Tibor,2023-03-02,116180218205,3,1.901
Sándor Tibor,2023-03-02,116180218205,4,1.917
