Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-13,106161002251,1,0
Sándor Tibor,2022-08-13,106161002251,2,0
Sándor Tibor,2022-08-13,106161002251,3,0
Sándor Tibor,2022-08-13,106161002251,4,0
Sándor Tibor,2022-08-13,116173704164,1,1.712
Sándor Tibor,2022-08-13,116173704164,2,1.691
Sándor Tibor,2022-08-13,116173704164,3,1.723
Sándor Tibor,2022-08-13,116173704164,4,1.693
Sándor Tibor,2022-08-13,116173704719,1,0
Sándor Tibor,2022-08-13,116173704719,2,0
Sándor Tibor,2022-08-13,116173704719,3,0
Sándor Tibor,2022-08-13,116173704719,4,0
Sándor Tibor,2022-08-13,116173709780,1,1.69
Sándor Tibor,2022-08-13,116173709780,2,1.703
Sándor Tibor,2022-08-13,116173709780,3,1.698
Sándor Tibor,2022-08-13,116173709780,4,1.69
Sándor Tibor,2022-08-13,116180214317,1,1.703
Sándor Tibor,2022-08-13,116180214317,2,1.679
Sándor Tibor,2022-08-13,116180214317,3,1.701
Sándor Tibor,2022-08-13,116180214317,4,1.731
Sándor Tibor,2022-08-13,116180215010,1,1.29
Sándor Tibor,2022-08-13,116180215010,2,1.35
Sándor Tibor,2022-08-13,116180215010,3,1.367
Sándor Tibor,2022-08-13,116180215010,4,1.413
Sándor Tibor,2022-08-13,116180217869,1,1.589
Sándor Tibor,2022-08-13,116180217869,2,1.741
Sándor Tibor,2022-08-13,116180217869,3,1.628
Sándor Tibor,2022-08-13,116180217869,4,1.244
Sándor Tibor,2022-08-13,116180218205,1,1.412
Sándor Tibor,2022-08-13,116180218205,2,1.71
Sándor Tibor,2022-08-13,116180218205,3,1.643
Sándor Tibor,2022-08-13,116180218205,4,1.65
