Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-26,106161002251,1,0
Sándor Tibor,2022-08-26,106161002251,2,0
Sándor Tibor,2022-08-26,106161002251,3,0
Sándor Tibor,2022-08-26,106161002251,4,0
Sándor Tibor,2022-08-26,116173704164,1,2.051
Sándor Tibor,2022-08-26,116173704164,2,2.024
Sándor Tibor,2022-08-26,116173704164,3,2.059
Sándor Tibor,2022-08-26,116173704164,4,2.024
Sándor Tibor,2022-08-26,116173704719,1,0
Sándor Tibor,2022-08-26,116173704719,2,0
Sándor Tibor,2022-08-26,116173704719,3,0
Sándor Tibor,2022-08-26,116173704719,4,0
Sándor Tibor,2022-08-26,116173709780,1,2.027
Sándor Tibor,2022-08-26,116173709780,2,2.036
Sándor Tibor,2022-08-26,116173709780,3,2.034
Sándor Tibor,2022-08-26,116173709780,4,2.022
Sándor Tibor,2022-08-26,116180214317,1,2.038
Sándor Tibor,2022-08-26,116180214317,2,2.006
Sándor Tibor,2022-08-26,116180214317,3,2.04
Sándor Tibor,2022-08-26,116180214317,4,2.074
Sándor Tibor,2022-08-26,116180215010,1,1.371
Sándor Tibor,2022-08-26,116180215010,2,1.733
Sándor Tibor,2022-08-26,116180215010,3,1.763
Sándor Tibor,2022-08-26,116180215010,4,1.814
Sándor Tibor,2022-08-26,116180217869,1,1.84
Sándor Tibor,2022-08-26,116180217869,2,2.092
Sándor Tibor,2022-08-26,116180217869,3,1.924
Sándor Tibor,2022-08-26,116180217869,4,1.452
Sándor Tibor,2022-08-26,116180218205,1,1.81
Sándor Tibor,2022-08-26,116180218205,2,2.034
Sándor Tibor,2022-08-26,116180218205,3,1.949
Sándor Tibor,2022-08-26,116180218205,4,1.964
