Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-11-29,106161002251,1,0
Sándor Tibor,2022-11-29,106161002251,2,0
Sándor Tibor,2022-11-29,106161002251,3,0
Sándor Tibor,2022-11-29,106161002251,4,0
Sándor Tibor,2022-11-29,116173704164,1,0.504
Sándor Tibor,2022-11-29,116173704164,2,0.498
Sándor Tibor,2022-11-29,116173704164,3,0.509
Sándor Tibor,2022-11-29,116173704164,4,0.5
Sándor Tibor,2022-11-29,116173704719,1,0
Sándor Tibor,2022-11-29,116173704719,2,0
Sándor Tibor,2022-11-29,116173704719,3,0
Sándor Tibor,2022-11-29,116173704719,4,0
Sándor Tibor,2022-11-29,116173709780,1,0.493
Sándor Tibor,2022-11-29,116173709780,2,0.502
Sándor Tibor,2022-11-29,116173709780,3,0.5
Sándor Tibor,2022-11-29,116173709780,4,0.494
Sándor Tibor,2022-11-29,116180214317,1,0.502
Sándor Tibor,2022-11-29,116180214317,2,0.495
Sándor Tibor,2022-11-29,116180214317,3,0.497
Sándor Tibor,2022-11-29,116180214317,4,0.508
Sándor Tibor,2022-11-29,116180215010,1,0.392
Sándor Tibor,2022-11-29,116180215010,2,0.393
Sándor Tibor,2022-11-29,116180215010,3,0.394
Sándor Tibor,2022-11-29,116180215010,4,0.405
Sándor Tibor,2022-11-29,116180217869,1,0.469
Sándor Tibor,2022-11-29,116180217869,2,0.509
Sándor Tibor,2022-11-29,116180217869,3,0.437
Sándor Tibor,2022-11-29,116180217869,4,0.383
Sándor Tibor,2022-11-29,116180218205,1,0.4
Sándor Tibor,2022-11-29,116180218205,2,0.476
Sándor Tibor,2022-11-29,116180218205,3,0.462
Sándor Tibor,2022-11-29,116180218205,4,0.458
