Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-08-21,106161002251,1,0
Sándor Tibor,2022-08-21,106161002251,2,0
Sándor Tibor,2022-08-21,106161002251,3,0
Sándor Tibor,2022-08-21,106161002251,4,0
Sándor Tibor,2022-08-21,116173704164,1,0.813
Sándor Tibor,2022-08-21,116173704164,2,0.803
Sándor Tibor,2022-08-21,116173704164,3,0.819
Sándor Tibor,2022-08-21,116173704164,4,0.805
Sándor Tibor,2022-08-21,116173704719,1,0
Sándor Tibor,2022-08-21,116173704719,2,0
Sándor Tibor,2022-08-21,116173704719,3,0
Sándor Tibor,2022-08-21,116173704719,4,0
Sándor Tibor,2022-08-21,116173709780,1,0.8
Sándor Tibor,2022-08-21,116173709780,2,0.809
Sándor Tibor,2022-08-21,116173709780,3,0.803
Sándor Tibor,2022-08-21,116173709780,4,0.799
Sándor Tibor,2022-08-21,116180214317,1,0.814
Sándor Tibor,2022-08-21,116180214317,2,0.8
Sándor Tibor,2022-08-21,116180214317,3,0.807
Sándor Tibor,2022-08-21,116180214317,4,0.822
Sándor Tibor,2022-08-21,116180215010,1,0.544
Sándor Tibor,2022-08-21,116180215010,2,0.565
Sándor Tibor,2022-08-21,116180215010,3,0.575
Sándor Tibor,2022-08-21,116180215010,4,0.595
Sándor Tibor,2022-08-21,116180217869,1,0.768
Sándor Tibor,2022-08-21,116180217869,2,0.823
Sándor Tibor,2022-08-21,116180217869,3,0.753
Sándor Tibor,2022-08-21,116180217869,4,0.517
Sándor Tibor,2022-08-21,116180218205,1,0.604
Sándor Tibor,2022-08-21,116180218205,2,0.814
Sándor Tibor,2022-08-21,116180218205,3,0.786
Sándor Tibor,2022-08-21,116180218205,4,0.784
