Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-01,106161002251,1,0
Sándor Tibor,2022-09-01,106161002251,2,0
Sándor Tibor,2022-09-01,106161002251,3,0
Sándor Tibor,2022-09-01,106161002251,4,0
Sándor Tibor,2022-09-01,116173704164,1,1.704
Sándor Tibor,2022-09-01,116173704164,2,1.681
Sándor Tibor,2022-09-01,116173704164,3,1.713
Sándor Tibor,2022-09-01,116173704164,4,1.683
Sándor Tibor,2022-09-01,116173704719,1,0
Sándor Tibor,2022-09-01,116173704719,2,0
Sándor Tibor,2022-09-01,116173704719,3,0
Sándor Tibor,2022-09-01,116173704719,4,0
Sándor Tibor,2022-09-01,116173709780,1,1.684
Sándor Tibor,2022-09-01,116173709780,2,1.691
Sándor Tibor,2022-09-01,116173709780,3,1.69
Sándor Tibor,2022-09-01,116173709780,4,1.684
Sándor Tibor,2022-09-01,116180214317,1,1.694
Sándor Tibor,2022-09-01,116180214317,2,1.669
Sándor Tibor,2022-09-01,116180214317,3,1.692
Sándor Tibor,2022-09-01,116180214317,4,1.722
Sándor Tibor,2022-09-01,116180215010,1,1.103
Sándor Tibor,2022-09-01,116180215010,2,1.341
Sándor Tibor,2022-09-01,116180215010,3,1.367
Sándor Tibor,2022-09-01,116180215010,4,1.408
Sándor Tibor,2022-09-01,116180217869,1,1.535
Sándor Tibor,2022-09-01,116180217869,2,1.725
Sándor Tibor,2022-09-01,116180217869,3,1.584
Sándor Tibor,2022-09-01,116180217869,4,1.142
Sándor Tibor,2022-09-01,116180218205,1,1.39
Sándor Tibor,2022-09-01,116180218205,2,1.688
Sándor Tibor,2022-09-01,116180218205,3,1.627
Sándor Tibor,2022-09-01,116180218205,4,1.634
