Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-10-24,106161002251,1,0
Sándor Tibor,2022-10-24,106161002251,2,0
Sándor Tibor,2022-10-24,106161002251,3,0
Sándor Tibor,2022-10-24,106161002251,4,0
Sándor Tibor,2022-10-24,116173704164,1,0.315
Sándor Tibor,2022-10-24,116173704164,2,0.313
Sándor Tibor,2022-10-24,116173704164,3,0.319
Sándor Tibor,2022-10-24,116173704164,4,0.313
Sándor Tibor,2022-10-24,116173704719,1,0
Sándor Tibor,2022-10-24,116173704719,2,0
Sándor Tibor,2022-10-24,116173704719,3,0
Sándor Tibor,2022-10-24,116173704719,4,0
Sándor Tibor,2022-10-24,116173709780,1,0.31
Sándor Tibor,2022-10-24,116173709780,2,0.314
Sándor Tibor,2022-10-24,116173709780,3,0.312
Sándor Tibor,2022-10-24,116173709780,4,0.31
Sándor Tibor,2022-10-24,116180214317,1,0.319
Sándor Tibor,2022-10-24,116180214317,2,0.312
Sándor Tibor,2022-10-24,116180214317,3,0.314
Sándor Tibor,2022-10-24,116180214317,4,0.321
Sándor Tibor,2022-10-24,116180215010,1,0.306
Sándor Tibor,2022-10-24,116180215010,2,0.306
Sándor Tibor,2022-10-24,116180215010,3,0.307
Sándor Tibor,2022-10-24,116180215010,4,0.315
Sándor Tibor,2022-10-24,116180217869,1,0.294
Sándor Tibor,2022-10-24,116180217869,2,0.319
Sándor Tibor,2022-10-24,116180217869,3,0.294
Sándor Tibor,2022-10-24,116180217869,4,0.29
Sándor Tibor,2022-10-24,116180218205,1,0.318
Sándor Tibor,2022-10-24,116180218205,2,0.312
Sándor Tibor,2022-10-24,116180218205,3,0.303
Sándor Tibor,2022-10-24,116180218205,4,0.301
