Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2022-09-14,106161002251,1,0
Sándor Tibor,2022-09-14,106161002251,2,0
Sándor Tibor,2022-09-14,106161002251,3,0
Sándor Tibor,2022-09-14,106161002251,4,0
Sándor Tibor,2022-09-14,116173704164,1,1.142
Sándor Tibor,2022-09-14,116173704164,2,1.125
Sándor Tibor,2022-09-14,116173704164,3,1.145
Sándor Tibor,2022-09-14,116173704164,4,1.124
Sándor Tibor,2022-09-14,116173704719,1,0
Sándor Tibor,2022-09-14,116173704719,2,0
Sándor Tibor,2022-09-14,116173704719,3,0
Sándor Tibor,2022-09-14,116173704719,4,0
Sándor Tibor,2022-09-14,116173709780,1,1.111
Sándor Tibor,2022-09-14,116173709780,2,1.127
Sándor Tibor,2022-09-14,116173709780,3,1.123
Sándor Tibor,2022-09-14,116173709780,4,1.112
Sándor Tibor,2022-09-14,116180214317,1,1.125
Sándor Tibor,2022-09-14,116180214317,2,1.112
Sándor Tibor,2022-09-14,116180214317,3,1.126
Sándor Tibor,2022-09-14,116180214317,4,1.15
Sándor Tibor,2022-09-14,116180215010,1,0.913
Sándor Tibor,2022-09-14,116180215010,2,1.097
Sándor Tibor,2022-09-14,116180215010,3,1.177
Sándor Tibor,2022-09-14,116180215010,4,1.218
Sándor Tibor,2022-09-14,116180217869,1,1.04
Sándor Tibor,2022-09-14,116180217869,2,1.152
Sándor Tibor,2022-09-14,116180217869,3,1.04
Sándor Tibor,2022-09-14,116180217869,4,0.956
Sándor Tibor,2022-09-14,116180218205,1,1.216
Sándor Tibor,2022-09-14,116180218205,2,1.109
Sándor Tibor,2022-09-14,116180218205,3,1.063
Sándor Tibor,2022-09-14,116180218205,4,1.052
