Plant Name,Date,Sn,Port,Energy (kWh)
Sándor Tibor,2023-05-11,106161002251,1,2.304
Sándor Tibor,2023-05-11,106161002251,2,2.416
Sándor Tibor,2023-05-11,106161002251,3,2.293
Sándor Tibor,2023-05-11,106161002251,4,2.443
Sándor Tibor,2023-05-11,116173704164,1,2.335
Sándor Tibor,2023-05-11,116173704164,2,2.287
Sándor Tibor,2023-05-11,116173704164,3,2.324
Sándor Tibor,2023-05-11,116173704164,4,2.286
Sándor Tibor,2023-05-11,116173704719,1,2.302
Sándor Tibor,2023-05-11,116173704719,2,2.416
Sándor Tibor,2023-05-11,116173704719,3,2.337
Sándor Tibor,2023-05-11,116173704719,4,2.398
Sándor Tibor,2023-05-11,116173709780,1,2.292
Sándor Tibor,2023-05-11,116173709780,2,2.303
Sándor Tibor,2023-05-11,116173709780,3,2.303
Sándor Tibor,2023-05-11,116173709780,4,2.299
Sándor Tibor,2023-05-11,116180214317,1,2.292
Sándor Tibor,2023-05-11,116180214317,2,2.256
Sándor Tibor,2023-05-11,116180214317,3,2.293
Sándor Tibor,2023-05-11,116180214317,4,2.341
Sándor Tibor,2023-05-11,116180215010,1,1.7
Sándor Tibor,2023-05-11,116180215010,2,1.693
Sándor Tibor,2023-05-11,116180215010,3,1.682
Sándor Tibor,2023-05-11,116180215010,4,1.721
Sándor Tibor,2023-05-11,116180217869,1,2.101
Sándor Tibor,2023-05-11,116180217869,2,2.348
Sándor Tibor,2023-05-11,116180217869,3,2.211
Sándor Tibor,2023-05-11,116180217869,4,1.648
Sándor Tibor,2023-05-11,116180218205,1,1.708
Sándor Tibor,2023-05-11,116180218205,2,2.324
Sándor Tibor,2023-05-11,116180218205,3,2.237
Sándor Tibor,2023-05-11,116180218205,4,2.241
